,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
2047,13/14,Beto,35242,31,Portugal,SC Braga,1075,FC Sevilla,368,Spanien,2000000 ,1.Liga
2048,13/14,Elderson,59938,25,Nigeria,SC Braga,1075,AS Monaco,162,Frankreich,1500000 ,1.Liga
2049,13/14,Quim,13957,37,Portugal,SC Braga,1075,Desportivo Aves (- 2020),3336,Portugal,0,
2050,13/14,Luís Alberto,58436,30,Brasilien,SC Braga,1075,Kashima Antlers,2241,Japan,0,1.Liga
2051,13/14,Hugo Viana,3480,30,Portugal,SC Braga,1075,Al-Ahli Dubai Club (- 2017),15541,Vereinigte Arabische Emirate,0,
2052,13/14,Cássio,53841,32,Brasilien,SC Braga,1075,FC Arouca,8024,Portugal,0,1.Liga
2053,13/14,Edinho,29366,31,Portugal,SC Braga,1075,Kayseri Erciyesspor,6894,Türkei,0,1.Liga
2054,13/14,Emídio Rafael,58988,27,Portugal,SC Braga,1075,AO Platanias,21957,Griechenland,0,1.Liga
2055,13/14,Leandro Salino,67967,28,Brasilien,SC Braga,1075,Olympiakos Piräus,683,Griechenland,0,1.Liga
2056,13/14,Carlao,103793,27,Brasilien,SC Braga,1075,FC Paços de Ferreira,2995,Portugal,0,1.Liga
2057,13/14,Vinicius,44172,27,Brasilien,SC Braga,1075,APOEL Nikosia,2784,Zypern,0,1.Liga
2058,13/14,Rúben Vezo,257851,19,Portugal,Vitória Setúbal FC,1085,FC Valencia,1049,Spanien,2050000 ,1.Liga
2059,13/14,Ricardo Dâmaso,192046,22,Portugal,Vitória Setúbal FC,1085,GD Alcochetense,12815,Portugal,0,
2060,13/14,Bruno Gallo,72939,25,Brasilien,Vitória Setúbal FC,1085,Resende FC (RJ),16220,Brasilien,0,
2061,13/14,Zé Pedro,18592,34,Portugal,Vitória Setúbal FC,1085,GD Alcochetense,12815,Portugal,0,
2062,13/14,Ariza Makukula,5518,32,Portugal,Vitória Setúbal FC,1085,OFI Kreta,653,Griechenland,0,1.Liga
2063,13/14,Igor Rocha,52376,29,Portugal,Vitória Setúbal FC,1085,CD Santa Clara,2423,Portugal,0,
2064,13/14,Amoreirinha,14262,28,Portugal,Vitória Setúbal FC,1085,Churchill Brothers FC,14084,Indien,0,1.Liga
2065,13/14,Fonseca,35090,28,Portugal,Vitória Setúbal FC,1085,SC Salgueiros,2434,Portugal,0,
2066,13/14,Danilo,187947,24,Brasilien,Vitória Setúbal FC,1085,AC Goianiense,15172,Brasilien,0,2.Liga
2067,13/14,Pedro Santos,131163,25,Portugal,Vitória Setúbal FC,1085,SC Braga,1075,Portugal,0,1.Liga
2068,13/14,Caleb Patterson-Sewell,73427,26,Vereinigte Staaten,Vitória Setúbal FC,1085,Gil Vicente FC,2424,Portugal,0,1.Liga
2069,13/14,Ricardo Silva,13166,37,Portugal,Vitória Setúbal FC,1085,Boavista Porto FC,2503,Portugal,0,
2070,13/14,Moisés,103566,22,Portugal,Vitória Setúbal FC,1085,CD Cova Piedade,25817,Portugal,0,
2071,13/14,Bruninho,227901,24,Brasilien,Vitória Setúbal FC,1085,Esporte Clube Passo Fundo (RS),22690,Brasilien,0,
2072,13/14,Adilson Júnior,286837,25,Brasilien,Vitória Setúbal FC,1085,Americano Futebol Clube (RJ),19080,Brasilien,0,
2073,13/14,Bruno Amaro,22555,30,Portugal,Vitória Setúbal FC,1085,FC Arouca,8024,Portugal,0,1.Liga
2074,13/14,Hyun-jun Suk,129990,22,Südkorea,CS Marítimo,1301,Al-Ahli Saudi FC,18487,Saudi-Arabien,3000000 ,
2075,13/14,Héldon,90660,25,Kap Verde,CS Marítimo,1301,Sporting Lissabon,336,Portugal,1000000 ,1.Liga
2076,13/14,Olberdam,33537,28,Brasilien,CS Marítimo,1301,Legião Futebol Clube (DF),19060,Brasilien,0,
2077,13/14,Adilson,86062,31,Brasilien,CS Marítimo,1301,Dibba Al-Hisn,26713,Vereinigte Arabische Emirate,0,
2078,13/14,Rafael Amorim,175601,25,Brasilien,CS Marítimo,1301,Desportivo Aves (- 2020),3336,Portugal,0,
2079,13/14,Kaby,129555,22,Guinea-Bissau,CS Marítimo,1301,Gaz Metan Medias (- 2022),8104,Rumänien,0,1.Liga
2080,13/14,Ricardo Ferreira,59508,23,Portugal,CS Marítimo,1301,Portimonense SC,7378,Portugal,0,
2081,13/14,Romain Salin,23974,28,Frankreich,CS Marítimo,1301,Rio Ave FC,2425,Portugal,0,1.Liga
2082,13/14,João Guilherme,27369,27,Brasilien,CS Marítimo,1301,APOEL Nikosia,2784,Zypern,0,1.Liga
2083,13/14,Valentin Roberge,87422,26,Zypern,CS Marítimo,1301,AFC Sunderland,289,England,0,1.Liga
2084,13/14,Rafael Miranda,53071,28,Brasilien,CS Marítimo,1301,EC Bahia,10010,Brasilien,0,1.Liga
2085,13/14,Rodrigo Antônio,70724,25,Brasilien,CS Marítimo,1301,FC Paços de Ferreira,2995,Portugal,0,1.Liga
2086,13/14,Gonçalo Abreu,51099,27,Portugal,CS Marítimo,1301,Ermis Aradippou,24326,Zypern,0,1.Liga
2087,13/14,Licá,51058,24,Portugal,GD Estoril Praia,1465,FC Porto,720,Portugal,1500000 ,1.Liga
