,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
1614,14/15,Branislav Obzera,34429,33,Slowakei,FC Slovan Liberec,697,SV Bad Ischl,10037,Österreich,0,4.Liga
1615,14/15,Mohamed Traore,251388,21,Guinea,FC Zbrojovka Brünn,5225,AFK Tisnov,58108,Tschechien,0,
1616,14/15,Pavel Mezlik,21082,31,Tschechien,FC Zbrojovka Brünn,5225,FK Blansko,46811,Tschechien,0,
1617,14/15,Tomas Kunc,217517,21,Tschechien,FC Zbrojovka Brünn,5225,ASV Spratzern,13392,Österreich,0,4.Liga
1618,14/15,Martin Sus,138791,25,Tschechien,FC Zbrojovka Brünn,5225,SK Lisen,24325,Tschechien,0,
1619,14/15,Marek Kascak,62876,32,Slowakei,FC Zbrojovka Brünn,5225,1.HFK Olomouc,6475,Tschechien,0,
1620,14/15,Daniel Prerovsky,168863,22,Tschechien,FC Zbrojovka Brünn,5225,SK Lisen,24325,Tschechien,0,
1621,14/15,Petr Svancara,21123,36,Tschechien,FC Zbrojovka Brünn,5225,1.FK Pribram,2598,Tschechien,0,1.Liga
1622,14/15,Josef Dvornik,21224,36,Tschechien,FC Zbrojovka Brünn,5225,Slezsky FC Opava,479,Tschechien,0,2.Liga
1623,14/15,Petr Glaser,81961,26,Tschechien,FC Zbrojovka Brünn,5225,MFK Karvina,13726,Tschechien,0,2.Liga
1624,14/15,Muamer Avdic,131727,21,Bosnien-Herzegowina,FC Zbrojovka Brünn,5225,FK Banik Most,797,Tschechien,0,2.Liga
1625,14/15,Ludek Pernica,147099,24,Tschechien,FC Zbrojovka Brünn,5225,FK Baumit Jablonec,1322,Tschechien,0,1.Liga
1626,14/15,Miroslav Miller,26907,33,Tschechien,FK Mlada Boleslav,5546,AC Sparta Prag,197,Tschechien,0,1.Liga
1627,14/15,Michal Smejkal,35767,29,Tschechien,FK Mlada Boleslav,5546,Okzhetpes Kokshetau,19662,Kasachstan,0,
1628,14/15,Tomas Janicek,26885,31,Tschechien,FK Mlada Boleslav,5546,MFK Karvina,13726,Tschechien,0,2.Liga
1629,14/15,Jiri Stajner,1557,38,Tschechien,FK Mlada Boleslav,5546,FC Oberlausitz Neugersdorf,1401,Deutschland,0,5.Liga
1630,14/15,Roman Sloboda,74983,27,Slowakei,FK Mlada Boleslav,5546,Slovan Galanta,24526,Slowakei,0,
1631,14/15,Jakub Divis,44710,27,Tschechien,FK Mlada Boleslav,5546,ZSKA Sofia,208,Bulgarien,0,1.Liga
